Region,Comuna,Anio,Semana,Categoria,Casos,Casos_previos_anio,Variacion_porcentual
Tarapacá,Iquique,2024,42,Robos con Violencia e Intimidación,22,19,15.79
Tarapacá,Iquique,2024,42,Violaciones y Delitos Sexuales,14,21,-33.33
Tarapacá,Iquique,2024,42,Ley de Control de Armas,21,21,0
Tarapacá,Iquique,2024,42,Delitos en Contexto de Violencia Intrafamiliar,8,9,-11.11
Tarapacá,Iquique,2024,42,Consumo de Alcohol y Drogas en la Vía Pública,22,15,46.67
Tarapacá,Iquique,2024,42,Hurtos,37,29,27.59
Tarapacá,Iquique,2024,42,Daños,35,41,-14.63
Tarapacá,Iquique,2024,43,Amenazas y Riñas,29,25,16
Tarapacá,Iquique,2024,43,Homicidios y Femicidios,40,44,-9.09
Tarapacá,Iquique,2024,43,Robos con Violencia e Intimidación,29,27,7.41
Tarapacá,Iquique,2024,43,Violaciones y Delitos Sexuales,26,16,62.5
Tarapacá,Iquique,2024,43,Ley de Control de Armas,19,24,-20.83
Tarapacá,Iquique,2024,43,Delitos en Contexto de Violencia Intrafamiliar,37,36,2.78
Tarapacá,Iquique,2024,43,Consumo de Alcohol y Drogas en la Vía Pública,9,3,200
Tarapacá,Iquique,2024,43,Hurtos,22,12,83.33
Tarapacá,Iquique,2024,43,Daños,5,0,
Tarapacá,Iquique,2024,44,Amenazas y Riñas,34,38,-10.53
Tarapacá,Iquique,2024,44,Homicidios y Femicidios,49,58,-15.52
Tarapacá,Iquique,2024,44,Robos con Violencia e Intimidación,37,27,37.04
Tarapacá,Iquique,2024,44,Violaciones y Delitos Sexuales,32,22,45.45
Tarapacá,Iquique,2024,44,Ley de Control de Armas,24,31,-22.58
Tarapacá,Iquique,2024,44,Delitos en Contexto de Violencia Intrafamiliar,15,11,36.36
Tarapacá,Iquique,2024,44,Consumo de Alcohol y Drogas en la Vía Pública,50,56,-10.71
Tarapacá,Iquique,2024,44,Hurtos,20,11,81.82
Tarapacá,Iquique,2024,44,Daños,37,28,32.14
Tarapacá,Iquique,2024,45,Amenazas y Riñas,14,17,-17.65
Tarapacá,Iquique,2024,45,Homicidios y Femicidios,11,9,22.22
Tarapacá,Iquique,2024,45,Robos con Violencia e Intimidación,42,44,-4.55
Tarapacá,Iquique,2024,45,Violaciones y Delitos Sexuales,17,22,-22.73
Tarapacá,Iquique,2024,45,Ley de Control de Armas,40,50,-20
Tarapacá,Iquique,2024,45,Delitos en Contexto de Violencia Intrafamiliar,24,32,-25
Tarapacá,Iquique,2024,45,Consumo de Alcohol y Drogas en la Vía Pública,45,55,-18.18
Tarapacá,Iquique,2024,45,Hurtos,49,53,-7.55
Tarapacá,Iquique,2024,45,Daños,44,48,-8.33
Tarapacá,Iquique,2024,46,Amenazas y Riñas,29,27,7.41
Tarapacá,Iquique,2024,46,Homicidios y Femicidios,45,48,-6.25
Tarapacá,Iquique,2024,46,Robos con Violencia e Intimidación,22,21,4.76
Tarapacá,Iquique,2024,46,Violaciones y Delitos Sexuales,40,40,0
Tarapacá,Iquique,2024,46,Ley de Control de Armas,39,35,11.43
Tarapacá,Iquique,2024,46,Delitos en Contexto de Violencia Intrafamiliar,41,34,20.59
Tarapacá,Iquique,2024,46,Consumo de Alcohol y Drogas en la Vía Pública,38,32,18.75
Tarapacá,Iquique,2024,46,Hurtos,29,20,45
Tarapacá,Iquique,2024,46,Daños,31,32,-3.12
Tarapacá,Iquique,2024,47,Amenazas y Riñas,15,9,66.67
Tarapacá,Iquique,2024,47,Homicidios y Femicidios,15,16,-6.25
Tarapacá,Iquique,2024,47,Robos con Violencia e Intimidación,47,39,20.51
Tarapacá,Iquique,2024,47,Violaciones y Delitos Sexuales,19,20,-5
Tarapacá,Iquique,2024,47,Ley de Control de Armas,30,30,0
Tarapacá,Iquique,2024,47,Delitos en Contexto de Violencia Intrafamiliar,48,43,11.63
Tarapacá,Iquique,2024,47,Consumo de Alcohol y Drogas en la Vía Pública,39,32,21.88
Tarapacá,Iquique,2024,47,Hurtos,26,24,8.33
Tarapacá,Iquique,2024,47,Daños,5,0,
Tarapacá,Iquique,2024,48,Amenazas y Riñas,44,46,-4.35
Tarapacá,Iquique,2024,48,Homicidios y Femicidios,13,23,-43.48
Tarapacá,Iquique,2024,48,Robos con Violencia e Intimidación,43,33,30.3
Tarapacá,Iquique,2024,48,Violaciones y Delitos Sexuales,26,36,-27.78
Tarapacá,Iquique,2024,48,Ley de Control de Armas,10,13,-23.08
Tarapacá,Iquique,2024,48,Delitos en Contexto de Violencia Intrafamiliar,12,13,-7.69
Tarapacá,Iquique,2024,48,Consumo de Alcohol y Drogas en la Vía Pública,45,49,-8.16
Tarapacá,Iquique,2024,48,Hurtos,15,7,114.29
Tarapacá,Iquique,2024,48,Daños,49,46,6.52
Tarapacá,Iquique,2024,49,Amenazas y Riñas,6,6,0
Tarapacá,Iquique,2024,49,Homicidios y Femicidios,35,39,-10.26
Tarapacá,Iquique,2024,49,Robos con Violencia e Intimidación,47,41,14.63
Tarapacá,Iquique,2024,49,Violaciones y Delitos Sexuales,36,28,28.57
Tarapacá,Iquique,2024,49,Ley de Control de Armas,50,48,4.17
Tarapacá,Iquique,2024,49,Delitos en Contexto de Violencia Intrafamiliar,9,9,0
Tarapacá,Iquique,2024,49,Consumo de Alcohol y Drogas en la Vía Pública,19,21,-9.52
Tarapacá,Iquique,2024,49,Hurtos,29,24,20.83
Tarapacá,Iquique,2024,49,Daños,0,0,
Tarapacá,Iquique,2024,50,Amenazas y Riñas,39,37,5.41
Tarapacá,Iquique,2024,50,Homicidios y Femicidios,4,0,
Tarapacá,Iquique,2024,50,Robos con Violencia e Intimidación,27,17,58.82
Tarapacá,Iquique,2024,50,Violaciones y Delitos Sexuales,41,31,32.26
Tarapacá,Iquique,2024,50,Ley de Control de Armas,22,16,37.5
Tarapacá,Iquique,2024,50,Delitos en Contexto de Violencia Intrafamiliar,42,35,20
Tarapacá,Iquique,2024,50,Consumo de Alcohol y Drogas en la Vía Pública,46,48,-4.17
Tarapacá,Iquique,2024,50,Hurtos,48,49,-2.04
Tarapacá,Iquique,2024,50,Daños,40,41,-2.44
Tarapacá,Iquique,2024,51,Amenazas y Riñas,9,16,-43.75
Tarapacá,Iquique,2024,51,Homicidios y Femicidios,22,26,-15.38
Tarapacá,Iquique,2024,51,Robos con Violencia e Intimidación,9,3,200
Tarapacá,Iquique,2024,51,Violaciones y Delitos Sexuales,24,30,-20
Tarapacá,Iquique,2024,51,Ley de Control de Armas,2,10,-80
Tarapacá,Iquique,2024,51,Delitos en Contexto de Violencia Intrafamiliar,47,53,-11.32
Tarapacá,Iquique,2024,51,Consumo de Alcohol y Drogas en la Vía Pública,46,56,-17.86
Tarapacá,Iquique,2024,51,Hurtos,12,6,100
Tarapacá,Iquique,2024,51,Daños,49,41,19.51
Tarapacá,Iquique,2024,52,Amenazas y Riñas,15,24,-37.5
Tarapacá,Iquique,2024,52,Homicidios y Femicidios,7,0,
Tarapacá,Iquique,2024,52,Robos con Violencia e Intimidación,0,1,-100
Tarapacá,Iquique,2024,52,Violaciones y Delitos Sexuales,11,6,83.33
Tarapacá,Iquique,2024,52,Ley de Control de Armas,48,57,-15.79
Tarapacá,Iquique,2024,52,Delitos en Contexto de Violencia Intrafamiliar,48,58,-17.24
Tarapacá,Iquique,2024,52,Consumo de Alcohol y Drogas en la Vía Pública,1,0,
Tarapacá,Iquique,2024,52,Hurtos,50,52,-3.85
Tarapacá,Iquique,2024,52,Daños,30,27,11.11
Tarapacá,Iquique,2025,1,Amenazas y Riñas,48,54,-11.11
Tarapacá,Iquique,2025,1,Homicidios y Femicidios,29,29,0
Tarapacá,Iquique,2025,1,Robos con Violencia e Intimidación,9,11,-18.18
Tarapacá,Iquique,2025,1,Violaciones y Delitos Sexuales,42,52,-19.23
Tarapacá,Iquique,2025,1,Ley de Control de Armas,24,16,50
Tarapacá,Iquique,2025,1,Delitos en Contexto de Violencia Intrafamiliar,5,8,-37.5
Tarapacá,Iquique,2025,1,Consumo de Alcohol y Drogas en la Vía Pública,29,27,7.41
Tarapacá,Iquique,2025,1,Hurtos,16,14,14.29
Tarapacá,Iquique,2025,1,Daños,49,55,-10.91
Tarapacá,Iquique,2025,2,Amenazas y Riñas,33,28,17.86
Tarapacá,Iquique,2025,2,Homicidios y Femicidios,12,12,0
Tarapacá,Iquique,2025,2,Robos con Violencia e Intimidación,20,18,11.11
Tarapacá,Iquique,2025,2,Violaciones y Delitos Sexuales,6,7,-14.29
Tarapacá,Iquique,2025,2,Ley de Control de Armas,31,32,-3.12
Tarapacá,Iquique,2025,2,Delitos en Contexto de Violencia Intrafamiliar,18,15,20
Tarapacá,Iquique,2025,2,Consumo de Alcohol y Drogas en la Vía Pública,16,7,128.57
Tarapacá,Iquique,2025,2,Hurtos,19,11,72.73
Tarapacá,Iquique,2025,2,Daños,13,18,-27.78
Tarapacá,Iquique,2025,3,Amenazas y Riñas,23,17,35.29
Tarapacá,Iquique,2025,3,Homicidios y Femicidios,31,35,-11.43
Tarapacá,Iquique,2025,3,Robos con Violencia e Intimidación,28,33,-15.15
Tarapacá,Iquique,2025,3,Violaciones y Delitos Sexuales,19,12,58.33
Tarapacá,Iquique,2025,3,Ley de Control de Armas,4,7,-42.86
Tarapacá,Iquique,2025,3,Delitos en Contexto de Violencia Intrafamiliar,38,41,-7.32
Tarapacá,Iquique,2025,3,Consumo de Alcohol y Drogas en la Vía Pública,7,16,-56.25
Tarapacá,Iquique,2025,3,Hurtos,6,2,200
Tarapacá,Iquique,2025,3,Daños,6,2,200
Tarapacá,Iquique,2025,4,Amenazas y Riñas,26,17,52.94
Tarapacá,Iquique,2025,4,Homicidios y Femicidios,23,23,0
Tarapacá,Iquique,2025,4,Robos con Violencia e Intimidación,4,11,-63.64
Tarapacá,Iquique,2025,4,Violaciones y Delitos Sexuales,7,0,
Tarapacá,Iquique,2025,4,Ley de Control de Armas,36,42,-14.29
Tarapacá,Iquique,2025,4,Delitos en Contexto de Violencia Intrafamiliar,21,25,-16
Tarapacá,Iquique,2025,4,Consumo de Alcohol y Drogas en la Vía Pública,25,31,-19.35
Tarapacá,Iquique,2025,4,Hurtos,34,43,-20.93
Tarapacá,Iquique,2025,4,Daños,22,25,-12
Tarapacá,Iquique,2025,5,Amenazas y Riñas,45,45,0
Tarapacá,Iquique,2025,5,Homicidios y Femicidios,19,29,-34.48
Tarapacá,Iquique,2025,5,Robos con Violencia e Intimidación,26,18,44.44
Tarapacá,Iquique,2025,5,Violaciones y Delitos Sexuales,10,18,-44.44
Tarapacá,Iquique,2025,5,Ley de Control de Armas,18,14,28.57
Tarapacá,Iquique,2025,5,Delitos en Contexto de Violencia Intrafamiliar,8,6,33.33
Tarapacá,Iquique,2025,5,Consumo de Alcohol y Drogas en la Vía Pública,2,0,
Tarapacá,Iquique,2025,5,Hurtos,34,28,21.43
Tarapacá,Iquique,2025,5,Daños,35,42,-16.67
Tarapacá,Iquique,2025,6,Amenazas y Riñas,2,0,
Tarapacá,Iquique,2025,6,Homicidios y Femicidios,7,17,-58.82
Tarapacá,Iquique,2025,6,Robos con Violencia e Intimidación,2,0,
Tarapacá,Iquique,2025,6,Violaciones y Delitos Sexuales,5,0,
Tarapacá,Iquique,2025,6,Ley de Control de Armas,2,1,100
Tarapacá,Iquique,2025,6,Delitos en Contexto de Violencia Intrafamiliar,15,6,150
Tarapacá,Iquique,2025,6,Consumo de Alcohol y Drogas en la Vía Pública,18,13,38.46
Tarapacá,Iquique,2025,6,Hurtos,0,0,
Tarapacá,Iquique,2025,6,Daños,17,18,-5.56
Tarapacá,Iquique,2025,7,Amenazas y Riñas,49,59,-16.95
Tarapacá,Iquique,2025,7,Homicidios y Femicidios,20,28,-28.57
Tarapacá,Iquique,2025,7,Robos con Violencia e Intimidación,1,0,
Tarapacá,Iquique,2025,7,Violaciones y Delitos Sexuales,30,35,-14.29
Tarapacá,Iquique,2025,7,Ley de Control de Armas,35,34,2.94
Tarapacá,Iquique,2025,7,Delitos en Contexto de Violencia Intrafamiliar,41,50,-18
Tarapacá,Iquique,2025,7,Consumo de Alcohol y Drogas en la Vía Pública,24,19,26.32
Tarapacá,Iquique,2025,7,Hurtos,8,2,300
Tarapacá,Iquique,2025,7,Daños,50,55,-9.09
Tarapacá,Iquique,2025,8,Amenazas y Riñas,14,23,-39.13
Tarapacá,Iquique,2025,8,Homicidios y Femicidios,49,51,-3.92
Tarapacá,Iquique,2025,8,Robos con Violencia e Intimidación,44,41,7.32
Tarapacá,Iquique,2025,8,Violaciones y Delitos Sexuales,18,19,-5.26
Tarapacá,Iquique,2025,8,Ley de Control de Armas,26,25,4
Tarapacá,Iquique,2025,8,Delitos en Contexto de Violencia Intrafamiliar,17,12,41.67
Tarapacá,Iquique,2025,8,Consumo de Alcohol y Drogas en la Vía Pública,43,38,13.16
Tarapacá,Iquique,2025,8,Hurtos,9,2,350
Tarapacá,Iquique,2025,8,Daños,27,23,17.39
Tarapacá,Iquique,2025,9,Amenazas y Riñas,20,26,-23.08
Tarapacá,Iquique,2025,9,Homicidios y Femicidios,37,27,37.04
Tarapacá,Iquique,2025,9,Robos con Violencia e Intimidación,9,11,-18.18
Tarapacá,Iquique,2025,9,Violaciones y Delitos Sexuales,26,23,13.04
Tarapacá,Iquique,2025,9,Ley de Control de Armas,4,3,33.33
Tarapacá,Iquique,2025,9,Delitos en Contexto de Violencia Intrafamiliar,12,11,9.09
Tarapacá,Iquique,2025,9,Consumo de Alcohol y Drogas en la Vía Pública,14,15,-6.67
Tarapacá,Iquique,2025,9,Hurtos,32,42,-23.81
Tarapacá,Iquique,2025,9,Daños,10,8,25
Tarapacá,Iquique,2025,10,Amenazas y Riñas,0,3,-100
Tarapacá,Iquique,2025,10,Homicidios y Femicidios,39,35,11.43
Tarapacá,Iquique,2025,10,Robos con Violencia e Intimidación,46,42,9.52
Tarapacá,Iquique,2025,10,Violaciones y Delitos Sexuales,37,32,15.62
Tarapacá,Iquique,2025,10,Ley de Control de Armas,20,13,53.85
Tarapacá,Iquique,2025,10,Delitos en Contexto de Violencia Intrafamiliar,7,0,
Tarapacá,Iquique,2025,10,Consumo de Alcohol y Drogas en la Vía Pública,9,0,
Tarapacá,Iquique,2025,10,Hurtos,42,33,27.27
Tarapacá,Iquique,2025,10,Daños,31,28,10.71
Tarapacá,Iquique,2025,11,Amenazas y Riñas,16,7,128.57
Tarapacá,Iquique,2025,11,Homicidios y Femicidios,0,9,-100
Tarapacá,Iquique,2025,11,Robos con Violencia e Intimidación,7,2,250
Tarapacá,Iquique,2025,11,Violaciones y Delitos Sexuales,25,21,19.05
Tarapacá,Iquique,2025,11,Ley de Control de Armas,10,20,-50
Tarapacá,Iquique,2025,11,Delitos en Contexto de Violencia Intrafamiliar,36,27,33.33
Tarapacá,Iquique,2025,11,Consumo de Alcohol y Drogas en la Vía Pública,42,34,23.53
Tarapacá,Iquique,2025,11,Hurtos,26,17,52.94
Tarapacá,Iquique,2025,11,Daños,17,22,-22.73
Tarapacá,Iquique,2025,12,Amenazas y Riñas,24,27,-11.11
Tarapacá,Iquique,2025,12,Homicidios y Femicidios,25,35,-28.57
Tarapacá,Iquique,2025,12,Robos con Violencia e Intimidación,39,44,-11.36
Tarapacá,Iquique,2025,12,Violaciones y Delitos Sexuales,26,36,-27.78
Tarapacá,Iquique,2025,12,Ley de Control de Armas,40,48,-16.67
Tarapacá,Iquique,2025,12,Delitos en Contexto de Violencia Intrafamiliar,35,31,12.9
Tarapacá,Iquique,2025,12,Consumo de Alcohol y Drogas en la Vía Pública,32,26,23.08
Tarapacá,Iquique,2025,12,Hurtos,38,44,-13.64
Tarapacá,Iquique,2025,12,Daños,10,7,42.86
Tarapacá,Iquique,2025,13,Amenazas y Riñas,49,56,-12.5
Tarapacá,Iquique,2025,13,Homicidios y Femicidios,48,51,-5.88
Tarapacá,Iquique,2025,13,Robos con Violencia e Intimidación,0,5,-100
Tarapacá,Iquique,2025,13,Violaciones y Delitos Sexuales,28,19,47.37
Tarapacá,Iquique,2025,13,Ley de Control de Armas,4,0,
Tarapacá,Iquique,2025,13,Delitos en Contexto de Violencia Intrafamiliar,34,40,-15
Tarapacá,Iquique,2025,13,Consumo de Alcohol y Drogas en la Vía Pública,33,36,-8.33
Tarapacá,Iquique,2025,13,Hurtos,47,39,20.51
Tarapacá,Iquique,2025,13,Daños,22,24,-8.33
Tarapacá,Iquique,2025,14,Amenazas y Riñas,36,34,5.88
Tarapacá,Iquique,2025,14,Homicidios y Femicidios,1,9,-88.89
Tarapacá,Iquique,2025,14,Robos con Violencia e Intimidación,42,52,-19.23
Tarapacá,Iquique,2025,14,Violaciones y Delitos Sexuales,7,13,-46.15
Tarapacá,Iquique,2025,14,Ley de Control de Armas,24,18,33.33
Tarapacá,Iquique,2025,14,Delitos en Contexto de Violencia Intrafamiliar,44,47,-6.38
Tarapacá,Iquique,2025,14,Consumo de Alcohol y Drogas en la Vía Pública,47,41,14.63
Tarapacá,Iquique,2025,14,Hurtos,6,7,-14.29
Tarapacá,Iquique,2025,14,Daños,34,33,3.03
Tarapacá,Iquique,2025,15,Amenazas y Riñas,9,5,80
Tarapacá,Iquique,2025,15,Homicidios y Femicidios,28,36,-22.22
Tarapacá,Iquique,2025,15,Robos con Violencia e Intimidación,18,11,63.64
Tarapacá,Iquique,2025,15,Violaciones y Delitos Sexuales,9,0,
Tarapacá,Iquique,2025,15,Ley de Control de Armas,34,44,-22.73
Tarapacá,Iquique,2025,15,Delitos en Contexto de Violencia Intrafamiliar,46,49,-6.12
Tarapacá,Iquique,2025,15,Consumo de Alcohol y Drogas en la Vía Pública,46,51,-9.8
Tarapacá,Iquique,2025,15,Hurtos,21,29,-27.59
Tarapacá,Iquique,2025,15,Daños,26,26,0
Tarapacá,Iquique,2025,16,Amenazas y Riñas,20,21,-4.76
Tarapacá,Iquique,2025,16,Homicidios y Femicidios,21,26,-19.23
Tarapacá,Iquique,2025,16,Robos con Violencia e Intimidación,41,49,-16.33
Tarapacá,Iquique,2025,16,Violaciones y Delitos Sexuales,19,9,111.11
Tarapacá,Iquique,2025,16,Ley de Control de Armas,6,5,20
Tarapacá,Iquique,2025,16,Delitos en Contexto de Violencia Intrafamiliar,0,0,
Tarapacá,Iquique,2025,16,Consumo de Alcohol y Drogas en la Vía Pública,16,16,0
Tarapacá,Iquique,2025,16,Hurtos,35,43,-18.6
Tarapacá,Iquique,2025,16,Daños,27,28,-3.57
Tarapacá,Iquique,2025,17,Amenazas y Riñas,23,21,9.52
Tarapacá,Iquique,2025,17,Homicidios y Femicidios,36,29,24.14
Tarapacá,Iquique,2025,17,Robos con Violencia e Intimidación,25,34,-26.47
Tarapacá,Iquique,2025,17,Violaciones y Delitos Sexuales,37,34,8.82
Tarapacá,Iquique,2025,17,Ley de Control de Armas,8,3,166.67
Tarapacá,Iquique,2025,17,Delitos en Contexto de Violencia Intrafamiliar,40,47,-14.89
Tarapacá,Iquique,2025,17,Consumo de Alcohol y Drogas en la Vía Pública,14,22,-36.36
Tarapacá,Iquique,2025,17,Hurtos,42,39,7.69
Tarapacá,Iquique,2025,17,Daños,19,13,46.15
Tarapacá,Iquique,2025,18,Amenazas y Riñas,37,43,-13.95
Tarapacá,Iquique,2025,18,Homicidios y Femicidios,19,29,-34.48
Tarapacá,Iquique,2025,18,Robos con Violencia e Intimidación,2,0,
Tarapacá,Iquique,2025,18,Violaciones y Delitos Sexuales,49,50,-2
Tarapacá,Iquique,2025,18,Ley de Control de Armas,15,16,-6.25
Tarapacá,Iquique,2025,18,Delitos en Contexto de Violencia Intrafamiliar,37,27,37.04
Tarapacá,Iquique,2025,18,Consumo de Alcohol y Drogas en la Vía Pública,38,38,0
Tarapacá,Iquique,2025,18,Hurtos,4,0,
Tarapacá,Iquique,2025,18,Daños,16,18,-11.11
Tarapacá,Iquique,2025,19,Amenazas y Riñas,20,22,-9.09
Tarapacá,Iquique,2025,19,Homicidios y Femicidios,17,8,112.5
Tarapacá,Iquique,2025,19,Robos con Violencia e Intimidación,43,46,-6.52
Tarapacá,Iquique,2025,19,Violaciones y Delitos Sexuales,4,14,-71.43
Tarapacá,Iquique,2025,19,Ley de Control de Armas,29,22,31.82
Tarapacá,Iquique,2025,19,Delitos en Contexto de Violencia Intrafamiliar,30,39,-23.08
Tarapacá,Iquique,2025,19,Consumo de Alcohol y Drogas en la Vía Pública,46,45,2.22
Tarapacá,Iquique,2025,19,Hurtos,31,32,-3.12
Tarapacá,Iquique,2025,19,Daños,42,42,0
Tarapacá,Iquique,2025,20,Amenazas y Riñas,0,0,
Tarapacá,Iquique,2025,20,Homicidios y Femicidios,1,0,
Tarapacá,Iquique,2025,20,Robos con Violencia e Intimidación,30,29,3.45
Tarapacá,Iquique,2025,20,Violaciones y Delitos Sexuales,7,17,-58.82
Tarapacá,Iquique,2025,20,Ley de Control de Armas,36,32,12.5
Tarapacá,Iquique,2025,20,Delitos en Contexto de Violencia Intrafamiliar,35,36,-2.78
Tarapacá,Iquique,2025,20,Consumo de Alcohol y Drogas en la Vía Pública,50,42,19.05
Tarapacá,Iquique,2025,20,Hurtos,24,32,-25
Tarapacá,Iquique,2025,20,Daños,37,43,-13.95
Tarapacá,Iquique,2025,21,Amenazas y Riñas,8,4,100
Tarapacá,Iquique,2025,21,Homicidios y Femicidios,31,39,-20.51
Tarapacá,Iquique,2025,21,Robos con Violencia e Intimidación,27,22,22.73
Tarapacá,Iquique,2025,21,Violaciones y Delitos Sexuales,26,33,-21.21
Tarapacá,Iquique,2025,21,Ley de Control de Armas,25,22,13.64
Tarapacá,Iquique,2025,21,Delitos en Contexto de Violencia Intrafamiliar,19,12,58.33
Tarapacá,Iquique,2025,21,Consumo de Alcohol y Drogas en la Vía Pública,38,34,11.76
Tarapacá,Iquique,2025,21,Hurtos,26,22,18.18
Tarapacá,Iquique,2025,21,Daños,5,10,-50
Tarapacá,Iquique,2025,22,Amenazas y Riñas,41,47,-12.77
Tarapacá,Iquique,2025,22,Homicidios y Femicidios,42,50,-16
Tarapacá,Iquique,2025,22,Robos con Violencia e Intimidación,42,32,31.25
Tarapacá,Iquique,2025,22,Violaciones y Delitos Sexuales,45,35,28.57
Tarapacá,Iquique,2025,22,Ley de Control de Armas,46,42,9.52
Tarapacá,Iquique,2025,22,Delitos en Contexto de Violencia Intrafamiliar,23,22,4.55
Tarapacá,Iquique,2025,22,Consumo de Alcohol y Drogas en la Vía Pública,27,30,-10
Tarapacá,Iquique,2025,22,Hurtos,1,0,
Tarapacá,Iquique,2025,22,Daños,30,26,15.38
Tarapacá,Iquique,2025,23,Amenazas y Riñas,0,0,
Tarapacá,Iquique,2025,23,Homicidios y Femicidios,35,45,-22.22
Tarapacá,Iquique,2025,23,Robos con Violencia e Intimidación,40,43,-6.98
Tarapacá,Iquique,2025,23,Violaciones y Delitos Sexuales,43,50,-14
Tarapacá,Iquique,2025,23,Ley de Control de Armas,45,50,-10
Tarapacá,Iquique,2025,23,Delitos en Contexto de Violencia Intrafamiliar,23,28,-17.86
Tarapacá,Iquique,2025,23,Consumo de Alcohol y Drogas en la Vía Pública,38,38,0
Tarapacá,Iquique,2025,23,Hurtos,46,54,-14.81
Tarapacá,Iquique,2025,23,Daños,38,45,-15.56
Tarapacá,Iquique,2025,24,Amenazas y Riñas,31,23,34.78
Tarapacá,Iquique,2025,24,Homicidios y Femicidios,39,44,-11.36
Tarapacá,Iquique,2025,24,Robos con Violencia e Intimidación,50,58,-13.79
Tarapacá,Iquique,2025,24,Violaciones y Delitos Sexuales,22,31,-29.03
Tarapacá,Iquique,2025,24,Ley de Control de Armas,22,15,46.67
Tarapacá,Iquique,2025,24,Delitos en Contexto de Violencia Intrafamiliar,2,4,-50
Tarapacá,Iquique,2025,24,Consumo de Alcohol y Drogas en la Vía Pública,6,8,-25
Tarapacá,Iquique,2025,24,Hurtos,10,5,100
Tarapacá,Iquique,2025,24,Daños,44,44,0
Tarapacá,Iquique,2025,25,Amenazas y Riñas,20,15,33.33
Tarapacá,Iquique,2025,25,Homicidios y Femicidios,3,5,-40
Tarapacá,Iquique,2025,25,Robos con Violencia e Intimidación,14,13,7.69
Tarapacá,Iquique,2025,25,Violaciones y Delitos Sexuales,19,16,18.75
Tarapacá,Iquique,2025,25,Ley de Control de Armas,0,0,
Tarapacá,Iquique,2025,25,Delitos en Contexto de Violencia Intrafamiliar,10,7,42.86
Tarapacá,Iquique,2025,25,Consumo de Alcohol y Drogas en la Vía Pública,34,30,13.33
Tarapacá,Iquique,2025,25,Hurtos,3,0,
Tarapacá,Iquique,2025,25,Daños,32,25,28
Tarapacá,Iquique,2025,26,Amenazas y Riñas,9,4,125
Tarapacá,Iquique,2025,26,Homicidios y Femicidios,48,52,-7.69
Tarapacá,Iquique,2025,26,Robos con Violencia e Intimidación,3,12,-75
Tarapacá,Iquique,2025,26,Violaciones y Delitos Sexuales,1,2,-50
Tarapacá,Iquique,2025,26,Ley de Control de Armas,2,0,
Tarapacá,Iquique,2025,26,Delitos en Contexto de Violencia Intrafamiliar,24,18,33.33
Tarapacá,Iquique,2025,26,Consumo de Alcohol y Drogas en la Vía Pública,44,39,12.82
Tarapacá,Iquique,2025,26,Hurtos,4,0,
Tarapacá,Iquique,2025,26,Daños,35,25,40
Tarapacá,Iquique,2025,27,Amenazas y Riñas,32,35,-8.57
Tarapacá,Iquique,2025,27,Homicidios y Femicidios,34,40,-15
Tarapacá,Iquique,2025,27,Robos con Violencia e Intimidación,2,8,-75
Tarapacá,Iquique,2025,27,Violaciones y Delitos Sexuales,10,19,-47.37
Tarapacá,Iquique,2025,27,Ley de Control de Armas,30,32,-6.25
Tarapacá,Iquique,2025,27,Delitos en Contexto de Violencia Intrafamiliar,35,40,-12.5
Tarapacá,Iquique,2025,27,Consumo de Alcohol y Drogas en la Vía Pública,40,37,8.11
Tarapacá,Iquique,2025,27,Hurtos,48,40,20
Tarapacá,Iquique,2025,27,Daños,31,25,24
Tarapacá,Iquique,2025,28,Amenazas y Riñas,28,33,-15.15
Tarapacá,Iquique,2025,28,Homicidios y Femicidios,7,15,-53.33
Tarapacá,Iquique,2025,28,Robos con Violencia e Intimidación,38,31,22.58
Tarapacá,Iquique,2025,28,Violaciones y Delitos Sexuales,30,28,7.14
Tarapacá,Iquique,2025,28,Ley de Control de Armas,2,0,
Tarapacá,Iquique,2025,28,Delitos en Contexto de Violencia Intrafamiliar,46,49,-6.12
