Region,Comuna,Anio,Mes,Categoria,Frecuencia,Tasa_por_100k,IDI
Tarapacá,Alto Hospicio,2022,7,Hurtos,490,893.02,71
Tarapacá,Alto Hospicio,2022,7,Daños,260,162.89,91.7
Tarapacá,Alto Hospicio,2022,8,Amenazas y Riñas,494,542.29,79.7
Tarapacá,Alto Hospicio,2022,8,Homicidios y Femicidios,421,250.77,61.2
Tarapacá,Alto Hospicio,2022,8,Robos con Violencia e Intimidación,286,428.64,140.1
Tarapacá,Alto Hospicio,2022,8,Violaciones y Delitos Sexuales,373,549.8,117.1
Tarapacá,Alto Hospicio,2022,8,Ley de Control de Armas,177,290.17,102.7
Tarapacá,Alto Hospicio,2022,8,Delitos en Contexto de Violencia Intrafamiliar,87,76.48,96.1
Tarapacá,Alto Hospicio,2022,8,Consumo de Alcohol y Drogas en la Vía Pública,333,172.02,103.6
Tarapacá,Alto Hospicio,2022,8,Hurtos,207,281.15,124.9
Tarapacá,Alto Hospicio,2022,8,Daños,37,29.67,170.5
Tarapacá,Alto Hospicio,2022,9,Amenazas y Riñas,430,302.89,64.6
Tarapacá,Alto Hospicio,2022,9,Homicidios y Femicidios,311,262.81,75.6
Tarapacá,Alto Hospicio,2022,9,Robos con Violencia e Intimidación,33,26.05,169.9
Tarapacá,Alto Hospicio,2022,9,Violaciones y Delitos Sexuales,426,228.03,186
Tarapacá,Alto Hospicio,2022,9,Ley de Control de Armas,470,237.77,164.6
Tarapacá,Alto Hospicio,2022,9,Delitos en Contexto de Violencia Intrafamiliar,437,235.57,89.6
Tarapacá,Alto Hospicio,2022,9,Consumo de Alcohol y Drogas en la Vía Pública,440,464.85,142.6
Tarapacá,Alto Hospicio,2022,9,Hurtos,490,310.14,151
Tarapacá,Alto Hospicio,2022,9,Daños,463,355.98,110.5
Tarapacá,Alto Hospicio,2022,10,Amenazas y Riñas,368,354.63,186.9
Tarapacá,Alto Hospicio,2022,10,Homicidios y Femicidios,352,313.31,163.8
Tarapacá,Alto Hospicio,2022,10,Robos con Violencia e Intimidación,322,333.88,89.4
Tarapacá,Alto Hospicio,2022,10,Violaciones y Delitos Sexuales,44,29.33,168.4
Tarapacá,Alto Hospicio,2022,10,Ley de Control de Armas,122,163.19,89.2
Tarapacá,Alto Hospicio,2022,10,Delitos en Contexto de Violencia Intrafamiliar,69,43.38,159.4
Tarapacá,Alto Hospicio,2022,10,Consumo de Alcohol y Drogas en la Vía Pública,433,233.13,156.9
Tarapacá,Alto Hospicio,2022,10,Hurtos,48,66.48,179.5
Tarapacá,Alto Hospicio,2022,10,Daños,277,213.06,94.4
Tarapacá,Alto Hospicio,2022,11,Amenazas y Riñas,110,135.95,119.3
Tarapacá,Alto Hospicio,2022,11,Homicidios y Femicidios,432,234.96,106.9
Tarapacá,Alto Hospicio,2022,11,Robos con Violencia e Intimidación,172,189.02,180.5
Tarapacá,Alto Hospicio,2022,11,Violaciones y Delitos Sexuales,257,134.49,193.8
Tarapacá,Alto Hospicio,2022,11,Ley de Control de Armas,326,240.05,78.2
Tarapacá,Alto Hospicio,2022,11,Delitos en Contexto de Violencia Intrafamiliar,247,141.3,62.3
Tarapacá,Alto Hospicio,2022,11,Consumo de Alcohol y Drogas en la Vía Pública,205,280.5,197.3
Tarapacá,Alto Hospicio,2022,11,Hurtos,265,132.7,133.5
Tarapacá,Alto Hospicio,2022,11,Daños,239,362.81,199.6
Tarapacá,Alto Hospicio,2022,12,Amenazas y Riñas,103,162.42,72.1
Tarapacá,Alto Hospicio,2022,12,Homicidios y Femicidios,200,304.61,161.9
Tarapacá,Alto Hospicio,2022,12,Robos con Violencia e Intimidación,244,135.68,78.8
Tarapacá,Alto Hospicio,2022,12,Violaciones y Delitos Sexuales,338,232.33,65.3
Tarapacá,Alto Hospicio,2022,12,Ley de Control de Armas,200,132.26,167.8
Tarapacá,Alto Hospicio,2022,12,Delitos en Contexto de Violencia Intrafamiliar,64,44.5,192.7
Tarapacá,Alto Hospicio,2022,12,Consumo de Alcohol y Drogas en la Vía Pública,344,240.29,153.5
Tarapacá,Alto Hospicio,2022,12,Hurtos,35,35.21,110.9
Tarapacá,Alto Hospicio,2022,12,Daños,29,22.83,155.9
Tarapacá,Alto Hospicio,2023,1,Amenazas y Riñas,31,27.37,129.3
Tarapacá,Alto Hospicio,2023,1,Homicidios y Femicidios,411,316.19,67.9
Tarapacá,Alto Hospicio,2023,1,Robos con Violencia e Intimidación,154,119.36,122.5
Tarapacá,Alto Hospicio,2023,1,Violaciones y Delitos Sexuales,338,525.17,188.4
Tarapacá,Alto Hospicio,2023,1,Ley de Control de Armas,319,180.09,182.4
Tarapacá,Alto Hospicio,2023,1,Delitos en Contexto de Violencia Intrafamiliar,133,114.18,102.3
Tarapacá,Alto Hospicio,2023,1,Consumo de Alcohol y Drogas en la Vía Pública,480,748.15,104.3
Tarapacá,Alto Hospicio,2023,1,Hurtos,71,68.93,81.4
Tarapacá,Alto Hospicio,2023,1,Daños,184,321.12,115.5
Tarapacá,Alto Hospicio,2023,2,Amenazas y Riñas,273,177.42,121.7
Tarapacá,Alto Hospicio,2023,2,Homicidios y Femicidios,178,109.47,153.9
Tarapacá,Alto Hospicio,2023,2,Robos con Violencia e Intimidación,232,140.04,64.3
Tarapacá,Alto Hospicio,2023,2,Violaciones y Delitos Sexuales,50,78.23,91.6
Tarapacá,Alto Hospicio,2023,2,Ley de Control de Armas,291,203.05,98.4
Tarapacá,Alto Hospicio,2023,2,Delitos en Contexto de Violencia Intrafamiliar,128,72.92,117.3
Tarapacá,Alto Hospicio,2023,2,Consumo de Alcohol y Drogas en la Vía Pública,464,734.48,132.1
Tarapacá,Alto Hospicio,2023,2,Hurtos,146,95.32,189.1
Tarapacá,Alto Hospicio,2023,2,Daños,149,142.11,106.6
Tarapacá,Alto Hospicio,2023,3,Amenazas y Riñas,119,60.29,58.4
Tarapacá,Alto Hospicio,2023,3,Homicidios y Femicidios,56,43.38,137.2
Tarapacá,Alto Hospicio,2023,3,Robos con Violencia e Intimidación,170,112.44,85
Tarapacá,Alto Hospicio,2023,3,Violaciones y Delitos Sexuales,130,206.68,85
Tarapacá,Alto Hospicio,2023,3,Ley de Control de Armas,205,147.44,173
Tarapacá,Alto Hospicio,2023,3,Delitos en Contexto de Violencia Intrafamiliar,311,340.04,195.2
Tarapacá,Alto Hospicio,2023,3,Consumo de Alcohol y Drogas en la Vía Pública,357,179.01,53
Tarapacá,Alto Hospicio,2023,3,Hurtos,239,163.26,58.6
Tarapacá,Alto Hospicio,2023,3,Daños,34,19.89,111.9
Tarapacá,Alto Hospicio,2023,4,Amenazas y Riñas,425,300.18,69.6
Tarapacá,Alto Hospicio,2023,4,Homicidios y Femicidios,454,246.05,124.4
Tarapacá,Alto Hospicio,2023,4,Robos con Violencia e Intimidación,283,143.35,56.5
Tarapacá,Alto Hospicio,2023,4,Violaciones y Delitos Sexuales,250,191.55,85
Tarapacá,Alto Hospicio,2023,4,Ley de Control de Armas,108,149.19,120.4
Tarapacá,Alto Hospicio,2023,4,Delitos en Contexto de Violencia Intrafamiliar,36,21.46,102.6
Tarapacá,Alto Hospicio,2023,4,Consumo de Alcohol y Drogas en la Vía Pública,480,525.94,106.5
Tarapacá,Alto Hospicio,2023,4,Hurtos,149,139.71,103.2
Tarapacá,Alto Hospicio,2023,4,Daños,473,695.26,132.2
Tarapacá,Alto Hospicio,2023,5,Amenazas y Riñas,211,305.47,191.9
Tarapacá,Alto Hospicio,2023,5,Homicidios y Femicidios,445,481.04,188.7
Tarapacá,Alto Hospicio,2023,5,Robos con Violencia e Intimidación,98,128.35,104.4
Tarapacá,Alto Hospicio,2023,5,Violaciones y Delitos Sexuales,400,522.38,112.3
Tarapacá,Alto Hospicio,2023,5,Ley de Control de Armas,347,233.18,109.9
Tarapacá,Alto Hospicio,2023,5,Delitos en Contexto de Violencia Intrafamiliar,337,337.22,120
Tarapacá,Alto Hospicio,2023,5,Consumo de Alcohol y Drogas en la Vía Pública,204,108.3,93.6
Tarapacá,Alto Hospicio,2023,5,Hurtos,75,49.64,177.1
Tarapacá,Alto Hospicio,2023,5,Daños,60,71.29,196.8
Tarapacá,Alto Hospicio,2023,6,Amenazas y Riñas,305,423.25,78.6
Tarapacá,Alto Hospicio,2023,6,Homicidios y Femicidios,249,131.84,187.6
Tarapacá,Alto Hospicio,2023,6,Robos con Violencia e Intimidación,289,178.04,168.2
Tarapacá,Alto Hospicio,2023,6,Violaciones y Delitos Sexuales,232,210.89,80.6
Tarapacá,Alto Hospicio,2023,6,Ley de Control de Armas,409,265.08,195
Tarapacá,Alto Hospicio,2023,6,Delitos en Contexto de Violencia Intrafamiliar,98,59.69,66.7
Tarapacá,Alto Hospicio,2023,6,Consumo de Alcohol y Drogas en la Vía Pública,136,87.03,93.5
Tarapacá,Alto Hospicio,2023,6,Hurtos,388,456.61,126.2
Tarapacá,Alto Hospicio,2023,6,Daños,77,40.67,102
Tarapacá,Alto Hospicio,2023,7,Amenazas y Riñas,456,541.28,124
Tarapacá,Alto Hospicio,2023,7,Homicidios y Femicidios,5,3.36,107.4
Tarapacá,Alto Hospicio,2023,7,Robos con Violencia e Intimidación,422,515.65,175.2
Tarapacá,Alto Hospicio,2023,7,Violaciones y Delitos Sexuales,380,242.64,74.2
Tarapacá,Alto Hospicio,2023,7,Ley de Control de Armas,263,141.64,144.5
Tarapacá,Alto Hospicio,2023,7,Delitos en Contexto de Violencia Intrafamiliar,164,313.85,95.7
Tarapacá,Alto Hospicio,2023,7,Consumo de Alcohol y Drogas en la Vía Pública,350,203.34,64.1
Tarapacá,Alto Hospicio,2023,7,Hurtos,140,152.61,125.2
Tarapacá,Alto Hospicio,2023,7,Daños,200,124.03,184.3
Tarapacá,Alto Hospicio,2023,8,Amenazas y Riñas,66,76.5,64.1
Tarapacá,Alto Hospicio,2023,8,Homicidios y Femicidios,469,268.21,169.1
Tarapacá,Alto Hospicio,2023,8,Robos con Violencia e Intimidación,103,79.49,129.5
Tarapacá,Alto Hospicio,2023,8,Violaciones y Delitos Sexuales,389,231.05,77.2
Tarapacá,Alto Hospicio,2023,8,Ley de Control de Armas,292,484.65,99.9
Tarapacá,Alto Hospicio,2023,8,Delitos en Contexto de Violencia Intrafamiliar,69,37.61,100.3
Tarapacá,Alto Hospicio,2023,8,Consumo de Alcohol y Drogas en la Vía Pública,97,93.76,94.6
Tarapacá,Alto Hospicio,2023,8,Hurtos,111,56.03,102.8
Tarapacá,Alto Hospicio,2023,8,Daños,432,354.98,199.6
Tarapacá,Alto Hospicio,2023,9,Amenazas y Riñas,254,197.08,59.8
Tarapacá,Alto Hospicio,2023,9,Homicidios y Femicidios,343,279.48,69.7
Tarapacá,Alto Hospicio,2023,9,Robos con Violencia e Intimidación,449,560.91,78.9
Tarapacá,Alto Hospicio,2023,9,Violaciones y Delitos Sexuales,94,47.47,116.9
Tarapacá,Alto Hospicio,2023,9,Ley de Control de Armas,141,120.51,79.3
Tarapacá,Alto Hospicio,2023,9,Delitos en Contexto de Violencia Intrafamiliar,7,6.08,195.4
Tarapacá,Alto Hospicio,2023,9,Consumo de Alcohol y Drogas en la Vía Pública,41,40.61,99.5
Tarapacá,Alto Hospicio,2023,9,Hurtos,159,110.29,140.8
Tarapacá,Alto Hospicio,2023,9,Daños,474,368.97,65.3
Tarapacá,Alto Hospicio,2023,10,Amenazas y Riñas,474,446.34,76
Tarapacá,Alto Hospicio,2023,10,Homicidios y Femicidios,364,607.53,103.9
Tarapacá,Alto Hospicio,2023,10,Robos con Violencia e Intimidación,416,753.65,162.2
Tarapacá,Alto Hospicio,2023,10,Violaciones y Delitos Sexuales,54,31.91,113.5
Tarapacá,Alto Hospicio,2023,10,Ley de Control de Armas,89,59.51,139.6
Tarapacá,Alto Hospicio,2023,10,Delitos en Contexto de Violencia Intrafamiliar,398,499.44,162.9
Tarapacá,Alto Hospicio,2023,10,Consumo de Alcohol y Drogas en la Vía Pública,152,128.04,51.4
Tarapacá,Alto Hospicio,2023,10,Hurtos,405,230.1,135.3
Tarapacá,Alto Hospicio,2023,10,Daños,418,293.04,169.5
Tarapacá,Alto Hospicio,2023,11,Amenazas y Riñas,327,202.87,169.4
Tarapacá,Alto Hospicio,2023,11,Homicidios y Femicidios,412,385.04,140.5
Tarapacá,Alto Hospicio,2023,11,Robos con Violencia e Intimidación,100,178.29,149.5
Tarapacá,Alto Hospicio,2023,11,Violaciones y Delitos Sexuales,96,79.51,64.3
Tarapacá,Alto Hospicio,2023,11,Ley de Control de Armas,112,144.33,138.1
Tarapacá,Alto Hospicio,2023,11,Delitos en Contexto de Violencia Intrafamiliar,9,9.82,148.7
Tarapacá,Alto Hospicio,2023,11,Consumo de Alcohol y Drogas en la Vía Pública,213,148.96,102.3
Tarapacá,Alto Hospicio,2023,11,Hurtos,123,77.33,138.5
Tarapacá,Alto Hospicio,2023,11,Daños,218,118.42,60.2
Tarapacá,Alto Hospicio,2023,12,Amenazas y Riñas,146,152.08,134
Tarapacá,Alto Hospicio,2023,12,Homicidios y Femicidios,394,747.32,159.1
Tarapacá,Alto Hospicio,2023,12,Robos con Violencia e Intimidación,367,295.06,65
Tarapacá,Alto Hospicio,2023,12,Violaciones y Delitos Sexuales,466,519.7,166.4
Tarapacá,Alto Hospicio,2023,12,Ley de Control de Armas,481,700.86,192.8
Tarapacá,Alto Hospicio,2023,12,Delitos en Contexto de Violencia Intrafamiliar,56,87.94,100.8
Tarapacá,Alto Hospicio,2023,12,Consumo de Alcohol y Drogas en la Vía Pública,282,378.5,146.3
Tarapacá,Alto Hospicio,2023,12,Hurtos,236,122.69,65.4
Tarapacá,Alto Hospicio,2023,12,Daños,285,156.25,165.1
Tarapacá,Alto Hospicio,2024,1,Amenazas y Riñas,300,254.82,188.3
Tarapacá,Alto Hospicio,2024,1,Homicidios y Femicidios,401,286.71,173.9
Tarapacá,Alto Hospicio,2024,1,Robos con Violencia e Intimidación,422,305.45,146
Tarapacá,Alto Hospicio,2024,1,Violaciones y Delitos Sexuales,173,87.82,65
Tarapacá,Alto Hospicio,2024,1,Ley de Control de Armas,191,212.05,70.5
Tarapacá,Alto Hospicio,2024,1,Delitos en Contexto de Violencia Intrafamiliar,176,145.7,174.1
Tarapacá,Alto Hospicio,2024,1,Consumo de Alcohol y Drogas en la Vía Pública,497,393.26,158.8
Tarapacá,Alto Hospicio,2024,1,Hurtos,426,385.54,171.9
Tarapacá,Alto Hospicio,2024,1,Daños,265,166.01,84.2
Tarapacá,Alto Hospicio,2024,2,Amenazas y Riñas,401,689.06,129.4
Tarapacá,Alto Hospicio,2024,2,Homicidios y Femicidios,260,156.37,91.3
Tarapacá,Alto Hospicio,2024,2,Robos con Violencia e Intimidación,418,396.79,171.4
Tarapacá,Alto Hospicio,2024,2,Violaciones y Delitos Sexuales,461,359.87,164.2
Tarapacá,Alto Hospicio,2024,2,Ley de Control de Armas,52,32.92,179.7
Tarapacá,Alto Hospicio,2024,2,Delitos en Contexto de Violencia Intrafamiliar,315,163.2,83.5
Tarapacá,Alto Hospicio,2024,2,Consumo de Alcohol y Drogas en la Vía Pública,310,243.77,57.5
Tarapacá,Alto Hospicio,2024,2,Hurtos,72,63.89,83.7
Tarapacá,Alto Hospicio,2024,2,Daños,434,229.51,185.7
Tarapacá,Alto Hospicio,2024,3,Amenazas y Riñas,400,268.2,121
Tarapacá,Alto Hospicio,2024,3,Homicidios y Femicidios,284,164.67,57.4
Tarapacá,Alto Hospicio,2024,3,Robos con Violencia e Intimidación,297,256.69,162.9
Tarapacá,Alto Hospicio,2024,3,Violaciones y Delitos Sexuales,225,257.26,172.5
Tarapacá,Alto Hospicio,2024,3,Ley de Control de Armas,392,413.73,180.9
Tarapacá,Alto Hospicio,2024,3,Delitos en Contexto de Violencia Intrafamiliar,75,99.28,178.3
Tarapacá,Alto Hospicio,2024,3,Consumo de Alcohol y Drogas en la Vía Pública,463,805.15,91.7
Tarapacá,Alto Hospicio,2024,3,Hurtos,15,9.61,105.1
Tarapacá,Alto Hospicio,2024,3,Daños,486,292.8,84.7
Tarapacá,Alto Hospicio,2024,4,Amenazas y Riñas,258,178.29,161.1
Tarapacá,Alto Hospicio,2024,4,Homicidios y Femicidios,397,447.27,100.5
Tarapacá,Alto Hospicio,2024,4,Robos con Violencia e Intimidación,175,136.44,62.4
Tarapacá,Alto Hospicio,2024,4,Violaciones y Delitos Sexuales,233,314.3,195.2
Tarapacá,Alto Hospicio,2024,4,Ley de Control de Armas,461,363.29,128.3
Tarapacá,Alto Hospicio,2024,4,Delitos en Contexto de Violencia Intrafamiliar,127,72.9,142.3
Tarapacá,Alto Hospicio,2024,4,Consumo de Alcohol y Drogas en la Vía Pública,162,119.97,127.4
Tarapacá,Alto Hospicio,2024,4,Hurtos,483,262.16,81
Tarapacá,Alto Hospicio,2024,4,Daños,51,25.58,79.7
Tarapacá,Alto Hospicio,2024,5,Amenazas y Riñas,329,184.76,146.6
Tarapacá,Alto Hospicio,2024,5,Homicidios y Femicidios,169,198.84,120.3
Tarapacá,Alto Hospicio,2024,5,Robos con Violencia e Intimidación,69,55.23,124.5
Tarapacá,Alto Hospicio,2024,5,Violaciones y Delitos Sexuales,306,314.94,129.2
Tarapacá,Alto Hospicio,2024,5,Ley de Control de Armas,201,118.4,75.7
Tarapacá,Alto Hospicio,2024,5,Delitos en Contexto de Violencia Intrafamiliar,440,221.35,103.8
Tarapacá,Alto Hospicio,2024,5,Consumo de Alcohol y Drogas en la Vía Pública,417,360.04,168.4
Tarapacá,Alto Hospicio,2024,5,Hurtos,385,289.47,185.5
Tarapacá,Alto Hospicio,2024,5,Daños,305,403.59,119.2
Tarapacá,Alto Hospicio,2024,6,Amenazas y Riñas,129,180.1,56.9
Tarapacá,Alto Hospicio,2024,6,Homicidios y Femicidios,426,470.72,151
Tarapacá,Alto Hospicio,2024,6,Robos con Violencia e Intimidación,353,452.59,187.4
Tarapacá,Alto Hospicio,2024,6,Violaciones y Delitos Sexuales,100,86.59,185.4
Tarapacá,Alto Hospicio,2024,6,Ley de Control de Armas,184,121.89,90.1
Tarapacá,Alto Hospicio,2024,6,Delitos en Contexto de Violencia Intrafamiliar,170,100.3,164.9
Tarapacá,Alto Hospicio,2024,6,Consumo de Alcohol y Drogas en la Vía Pública,86,93.91,76.1
Tarapacá,Alto Hospicio,2024,6,Hurtos,467,245.02,160.4
Tarapacá,Alto Hospicio,2024,6,Daños,269,167.35,110.8
Tarapacá,Alto Hospicio,2024,7,Amenazas y Riñas,243,288.88,160.9
Tarapacá,Alto Hospicio,2024,7,Homicidios y Femicidios,276,194.18,190.9
Tarapacá,Alto Hospicio,2024,7,Robos con Violencia e Intimidación,495,525.88,94.8
Tarapacá,Alto Hospicio,2024,7,Violaciones y Delitos Sexuales,292,211.08,70.1
Tarapacá,Alto Hospicio,2024,7,Ley de Control de Armas,64,33.63,67
Tarapacá,Alto Hospicio,2024,7,Delitos en Contexto de Violencia Intrafamiliar,415,317.61,74.5
Tarapacá,Alto Hospicio,2024,7,Consumo de Alcohol y Drogas en la Vía Pública,338,447.81,78.1
Tarapacá,Alto Hospicio,2024,7,Hurtos,301,201.81,65.4
Tarapacá,Alto Hospicio,2024,7,Daños,194,101.64,199.4
Tarapacá,Alto Hospicio,2024,8,Amenazas y Riñas,118,81.99,180.5
Tarapacá,Alto Hospicio,2024,8,Homicidios y Femicidios,330,230.89,130.9
Tarapacá,Alto Hospicio,2024,8,Robos con Violencia e Intimidación,316,244.78,75.3
Tarapacá,Alto Hospicio,2024,8,Violaciones y Delitos Sexuales,294,177.96,107.7
Tarapacá,Alto Hospicio,2024,8,Ley de Control de Armas,186,224.25,83.5
Tarapacá,Alto Hospicio,2024,8,Delitos en Contexto de Violencia Intrafamiliar,405,461.34,158.8
Tarapacá,Alto Hospicio,2024,8,Consumo de Alcohol y Drogas en la Vía Pública,401,627,112.4
Tarapacá,Alto Hospicio,2024,8,Hurtos,487,258.16,92.8
Tarapacá,Alto Hospicio,2024,8,Daños,366,235.17,54.4
Tarapacá,Alto Hospicio,2024,9,Amenazas y Riñas,273,278.59,195.3
Tarapacá,Alto Hospicio,2024,9,Homicidios y Femicidios,89,59.84,133.2
Tarapacá,Alto Hospicio,2024,9,Robos con Violencia e Intimidación,46,57.05,130.9
Tarapacá,Alto Hospicio,2024,9,Violaciones y Delitos Sexuales,278,186.18,145.8
Tarapacá,Alto Hospicio,2024,9,Ley de Control de Armas,293,168.96,127.7
Tarapacá,Alto Hospicio,2024,9,Delitos en Contexto de Violencia Intrafamiliar,96,110.62,182
Tarapacá,Alto Hospicio,2024,9,Consumo de Alcohol y Drogas en la Vía Pública,142,118.27,122.1
Tarapacá,Alto Hospicio,2024,9,Hurtos,231,178.02,159.1
Tarapacá,Alto Hospicio,2024,9,Daños,189,202.61,60.9
Tarapacá,Alto Hospicio,2024,10,Amenazas y Riñas,161,164.43,175.7
Tarapacá,Alto Hospicio,2024,10,Homicidios y Femicidios,425,344.55,185.2
Tarapacá,Alto Hospicio,2024,10,Robos con Violencia e Intimidación,55,32.69,176.8
Tarapacá,Alto Hospicio,2024,10,Violaciones y Delitos Sexuales,333,291.27,85.9
Tarapacá,Alto Hospicio,2024,10,Ley de Control de Armas,106,102.01,154.7
Tarapacá,Alto Hospicio,2024,10,Delitos en Contexto de Violencia Intrafamiliar,339,246.76,120.7
Tarapacá,Alto Hospicio,2024,10,Consumo de Alcohol y Drogas en la Vía Pública,188,130.71,81.1
Tarapacá,Alto Hospicio,2024,10,Hurtos,39,56.05,129.9
Tarapacá,Alto Hospicio,2024,10,Daños,356,282.65,185.2
Tarapacá,Alto Hospicio,2024,11,Amenazas y Riñas,301,189.53,178.7
Tarapacá,Alto Hospicio,2024,11,Homicidios y Femicidios,141,79.6,139.7
Tarapacá,Alto Hospicio,2024,11,Robos con Violencia e Intimidación,364,382.75,199.5
Tarapacá,Alto Hospicio,2024,11,Violaciones y Delitos Sexuales,400,310.96,65.5
Tarapacá,Alto Hospicio,2024,11,Ley de Control de Armas,372,293.61,85
Tarapacá,Alto Hospicio,2024,11,Delitos en Contexto de Violencia Intrafamiliar,306,271.68,171.6
Tarapacá,Alto Hospicio,2024,11,Consumo de Alcohol y Drogas en la Vía Pública,484,385.24,110.6
Tarapacá,Alto Hospicio,2024,11,Hurtos,459,863.32,134.1
Tarapacá,Alto Hospicio,2024,11,Daños,415,439.59,112.7
Tarapacá,Alto Hospicio,2024,12,Amenazas y Riñas,171,119.12,177.9
Tarapacá,Alto Hospicio,2024,12,Homicidios y Femicidios,13,6.57,188.6
Tarapacá,Alto Hospicio,2024,12,Robos con Violencia e Intimidación,22,25.84,149
Tarapacá,Alto Hospicio,2024,12,Violaciones y Delitos Sexuales,310,227.59,199.6
Tarapacá,Alto Hospicio,2024,12,Ley de Control de Armas,388,547.16,113.7
Tarapacá,Alto Hospicio,2024,12,Delitos en Contexto de Violencia Intrafamiliar,406,254.51,105.9
Tarapacá,Alto Hospicio,2024,12,Consumo de Alcohol y Drogas en la Vía Pública,330,363.26,184.2
Tarapacá,Alto Hospicio,2024,12,Hurtos,301,573.19,133.1
Tarapacá,Alto Hospicio,2024,12,Daños,428,633.6,119.3
Tarapacá,Alto Hospicio,2025,1,Amenazas y Riñas,32,60.17,59.2
Tarapacá,Alto Hospicio,2025,1,Homicidios y Femicidios,116,81.87,180.4
Tarapacá,Alto Hospicio,2025,1,Robos con Violencia e Intimidación,285,391.42,154.3
Tarapacá,Alto Hospicio,2025,1,Violaciones y Delitos Sexuales,237,185.13,164.4
Tarapacá,Alto Hospicio,2025,1,Ley de Control de Armas,53,38.19,155.3
Tarapacá,Alto Hospicio,2025,1,Delitos en Contexto de Violencia Intrafamiliar,101,124.33,71.4
Tarapacá,Alto Hospicio,2025,1,Consumo de Alcohol y Drogas en la Vía Pública,452,245.22,162.6
Tarapacá,Alto Hospicio,2025,1,Hurtos,303,192.21,72.9
Tarapacá,Alto Hospicio,2025,1,Daños,67,41.22,161.7
Tarapacá,Alto Hospicio,2025,2,Amenazas y Riñas,446,255.08,155.7
Tarapacá,Alto Hospicio,2025,2,Homicidios y Femicidios,442,802.15,131.9
Tarapacá,Alto Hospicio,2025,2,Robos con Violencia e Intimidación,275,173.67,80.1
Tarapacá,Alto Hospicio,2025,2,Violaciones y Delitos Sexuales,318,364.06,68.8
Tarapacá,Alto Hospicio,2025,2,Ley de Control de Armas,386,492.03,156.7
Tarapacá,Alto Hospicio,2025,2,Delitos en Contexto de Violencia Intrafamiliar,64,34.11,105.8
Tarapacá,Alto Hospicio,2025,2,Consumo de Alcohol y Drogas en la Vía Pública,230,119.46,119.6
Tarapacá,Alto Hospicio,2025,2,Hurtos,327,261.1,200
Tarapacá,Alto Hospicio,2025,2,Daños,397,218.26,182.7
Tarapacá,Alto Hospicio,2025,3,Amenazas y Riñas,309,227.54,138.7
Tarapacá,Alto Hospicio,2025,3,Homicidios y Femicidios,312,163.54,107.5
Tarapacá,Alto Hospicio,2025,3,Robos con Violencia e Intimidación,288,156.38,125
Tarapacá,Alto Hospicio,2025,3,Violaciones y Delitos Sexuales,117,94.24,89.4
Tarapacá,Alto Hospicio,2025,3,Ley de Control de Armas,377,191.71,180.5
Tarapacá,Alto Hospicio,2025,3,Delitos en Contexto de Violencia Intrafamiliar,372,253.08,141.6
Tarapacá,Alto Hospicio,2025,3,Consumo de Alcohol y Drogas en la Vía Pública,147,204.81,93
Tarapacá,Alto Hospicio,2025,3,Hurtos,193,106.61,125.2
Tarapacá,Alto Hospicio,2025,3,Daños,353,267.11,78.5
Tarapacá,Alto Hospicio,2025,4,Amenazas y Riñas,336,489.36,108.6
Tarapacá,Alto Hospicio,2025,4,Homicidios y Femicidios,106,117.45,197.8
Tarapacá,Alto Hospicio,2025,4,Robos con Violencia e Intimidación,103,121.47,113.2
